id,name,设施大类,设施小类,具体类别,城市,区县,街镇,经度,纬度,数据来源,设施等级,服务半径,服务人口,千人指标,描述,geometry
11883,吴江振张织造厂,劣势环境,污染企业,废水,苏州市,吴江区,黎里镇,120.7022243,31.0183792,a苏州配套_劣势_污染企业_SE,,,,,,0101000020E610000037BD303EF12C5E4039EDCE7FB4043F40
11884,苏州鸿志纺织有限公司,劣势环境,污染企业,"废气,废水",苏州市,吴江区,黎里镇,120.7049009,31.00793149,a苏州配套_劣势_污染企业_SE,,,,,,0101000020E6100000F21AAA181D2D5E40972852CC07023F40
11885,吴江市雄雄纺织有限公司,劣势环境,污染企业,废水,苏州市,吴江区,黎里镇,120.8349461,31.05367812,a苏州配套_劣势_污染企业_SE,,,,,,0101000020E61000000E5BC4C16F355E4028E969D9BD0D3F40
11886,吴江市华之杰纺织有限公司,劣势环境,污染企业,"废气,废水",苏州市,吴江区,黎里镇,120.7020477,30.98004207,a苏州配套_劣势_污染企业_SE,,,,,,0101000020E6100000D9EE7959EE2C5E40A95A7F09E4FA3E40
11887,吴江市锦利纺织厂,劣势环境,污染企业,废水,苏州市,吴江区,黎里镇,120.7299646,30.99039619,a苏州配套_劣势_污染企业_SE,,,,,,0101000020E6100000360F71BDB72E5E400C22CE9A8AFD3E40
11888,吴江市晨东纺织厂（一分厂）,劣势环境,污染企业,"废气,废水",苏州市,吴江区,黎里镇,120.6976643,30.9892733,a苏州配套_劣势_污染企业_SE,,,,,,0101000020E61000008C052A88A62C5E40564ED60341FD3E40
11889,江苏达胜高聚物股份有限公司,劣势环境,污染企业,"废气,废水",苏州市,吴江区,黎里镇,120.7704568,31.07043577,a苏州配套_劣势_污染企业_SE,,,,,,0101000020E6100000C5BE092A4F315E405B9E201408123F40
11890,轶隽（苏州）实业有限公司,劣势环境,污染企业,"废气,废水",苏州市,吴江区,黎里镇,120.8580816,31.02569292,a苏州配套_劣势_污染企业_SE,,,,,,0101000020E6100000285316CFEA365E408523ABCF93063F40
11891,吴江市元鹤金属材料制造有限公司,劣势环境,污染企业,"废气,废水",苏州市,吴江区,黎里镇,120.7670142,31.06081841,a苏州配套_劣势_污染企业_SE,,,,,,0101000020E61000005424BAC216315E40D9F199CB910F3F40
11892,江苏聚力智能机械股份有限公司,劣势环境,污染企业,"废气,废水",苏州市,吴江区,黎里镇,120.8050141,31.04141991,a苏州配套_劣势_污染企业_SE,,,,,,0101000020E61000006714DC5985335E406FDAC67E9A0A3F40
11893,吴江华联丝绸涂层有限公司,劣势环境,污染企业,"废气,废水",苏州市,吴江区,黎里镇,120.7030437,31.00949322,a苏州配套_劣势_污染企业_SE,,,,,,0101000020E61000002ACA00ABFE2C5E40096FCD256E023F40
11894,苏州亚德林股份有限公司,劣势环境,污染企业,"废气,废水",苏州市,吴江区,黎里镇,120.7848377,31.04375714,a苏州配套_劣势_污染企业_SE,,,,,,0101000020E6100000BF8AE7C73A325E403944FDAA330B3F40
11895,苏州凯昌实业有限公司,劣势环境,污染企业,"废气,废水",苏州市,吴江区,黎里镇,120.8047549,31.02517892,a苏州配套_劣势_污染企业_SE,,,,,,0101000020E6100000EE32B21A81335E40D7F22D2072063F40
19576,欢乐旅行,商业设施,娱乐设施,游乐场,上海市,青浦区,朱家角镇,121.0074834,31.10769414,a游乐场POI_上海,,,,,,0101000020E6100000D390A79B7A405E405645D9D7911B3F40
11896,吴江市金雪金属制品有限公司,劣势环境,污染企业,"废气,废水",苏州市,吴江区,黎里镇,120.7464531,31.07170397,a苏州配套_劣势_污染企业_SE,,,,,,0101000020E6100000DC1F39E3C52F5E40B424FE305B123F40
11897,吴江固特工程机械制造有限公司,劣势环境,污染企业,"废气,废水",苏州市,吴江区,黎里镇,120.8588926,31.0290721,a苏州配套_劣势_污染企业_SE,,,,,,0101000020E6100000B1F1AA18F8365E40DEB9E64471073F40
11898,苏州三电精密零件有限公司,劣势环境,污染企业,"废气,废水",苏州市,吴江区,黎里镇,120.7895165,31.02785288,a苏州配套_劣势_污染企业_SE,,,,,,0101000020E6100000C1C9367087325E400DB3C85D21073F40
11899,法兰泰克重工股份有限公司,劣势环境,污染企业,废气,苏州市,吴江区,黎里镇,120.8011077,31.02485286,a苏州配套_劣势_污染企业_SE,,,,,,0101000020E6100000B9043B5945335E407DE9CCC15C063F40
11900,苏州市绫罗美纺植绒有限公司,劣势环境,污染企业,"废气,废水",苏州市,吴江区,黎里镇,120.7711597,31.04412154,a苏州配套_劣势_污染企业_SE,,,,,,0101000020E610000091DF36AE5A315E4062599B8C4B0B3F40
11901,吴江宝金钢材有限公司,劣势环境,污染企业,"废气,废水",苏州市,吴江区,黎里镇,120.7788652,31.09088282,a苏州配套_劣势_污染企业_SE,,,,,,0101000020E6100000857F6CEDD8315E4013ABB31844173F40
11902,吴江市液铸液压件铸造有限公司,劣势环境,污染企业,"废气,废水",苏州市,吴江区,黎里镇,120.8274878,31.08501637,a苏州配套_劣势_污染企业_SE,,,,,,0101000020E6100000B2B5638FF5345E404FC600A2C3153F40
11903,吴江市振宇金属制品有限公司,劣势环境,污染企业,"废气,废水",苏州市,吴江区,黎里镇,120.7470431,31.07189388,a苏州配套_劣势_污染企业_SE,,,,,,0101000020E6100000F4CCDC8DCF2F5E40EF6127A367123F40
11904,吴江新生钢材有限公司,劣势环境,污染企业,"废气,废水",苏州市,吴江区,黎里镇,120.7788161,31.07896948,a苏州配套_劣势_污染企业_SE,,,,,,0101000020E610000049C67B1FD8315E406DFB055837143F40
11905,阿姆斯壮建筑制品（苏州）有限公司,劣势环境,污染企业,"废气,废水",苏州市,吴江区,黎里镇,120.7234577,31.013917,a苏州配套_劣势_污染企业_SE,,,,,,0101000020E6100000866286214D2E5E40C2DB831090033F40
11906,吴江大西洋纺织有限公司 (2),劣势环境,污染企业,"废气,废水",苏州市,吴江区,黎里镇,120.7046915,31.00503349,a苏州配套_劣势_污染企业_SE,,,,,,0101000020E61000003B9160AA192D5E404BEFF2DF49013F40
11907,苏州太湖电工新材料股份有限公司 (1),劣势环境,污染企业,"废气,废水",苏州市,吴江区,黎里镇,120.7913874,31.05575944,a苏州配套_劣势_污染企业_SE,,,,,,0101000020E6100000DB5D5617A6325E40473E2B40460E3F40
11908,苏州盛达药业有限公司 (1),劣势环境,污染企业,"废气,废水",苏州市,吴江区,黎里镇,120.790689,31.02173817,a苏州配套_劣势_污染企业_SE,,,,,,0101000020E6100000A41309A69A325E409239F9A190053F40
11909,苏州信越聚合有限公司 (1),劣势环境,污染企业,"废气,废水",苏州市,吴江区,黎里镇,120.8323731,31.02458027,a苏州配套_劣势_污染企业_SE,,,,,,0101000020E61000007DA4D29945355E40E0C67FE44A063F40
11910,苏州泰硕电子有限公司 (1),劣势环境,污染企业,"废气,废水",苏州市,吴江区,黎里镇,120.7012465,31.01041533,a苏州配套_劣势_污染企业_SE,,,,,,0101000020E6100000CFFBFF38E12C5E4020BA3D94AA023F40
11911,艾诺曼帝（苏州）金属包装有限公司 (1),劣势环境,污染企业,"废气,废水",苏州市,吴江区,黎里镇,120.8050051,31.02811764,a苏州配套_劣势_污染企业_SE,,,,,,0101000020E61000003F671C3485335E409F3DB8B732073F40
11912,阿姆斯壮地面材料（中国）有限公司 (1),劣势环境,污染企业,"废气,废水",苏州市,吴江区,黎里镇,120.805656,31.03329576,a苏州配套_劣势_污染企业_SE,,,,,,0101000020E6100000E0F42EDE8F335E40A44B281286083F40
11913,嘉善伟明环保能源有限公司,劣势环境,污染企业,"废气,废水",嘉兴市,嘉善县,姚庄镇,120.923227,30.98336378,a嘉兴配套_劣势_污染企业_SE,,,,,,0101000020E610000030F2B226163B5E40C32B8BBABDFB3E40
11914,嘉善金龙新型建材有限公司,劣势环境,污染企业,废气,嘉兴市,嘉善县,姚庄镇,120.9388777,30.98828762,a嘉兴配套_劣势_污染企业_SE,,,,,,0101000020E6100000661C7E92163C5E4012F1DE6A00FD3E40
11915,嘉善月月好金属材料制品厂,劣势环境,污染企业,废气,嘉兴市,嘉善县,姚庄镇,120.9414009,31.00045574,a嘉兴配套_劣势_污染企业_SE,,,,,,0101000020E6100000337B8FE93F3C5E403E650CDE1D003F40
11916,浙江雄宇混凝土构件有限公司,劣势环境,污染企业,废气,嘉兴市,嘉善县,姚庄镇,120.9326304,30.99140629,a嘉兴配套_劣势_污染企业_SE,,,,,,0101000020E610000058D06A37B03B5E40449978CDCCFD3E40
11917,浙江瑞欣装饰材料有限公司,劣势环境,污染企业,废气,嘉兴市,嘉善县,姚庄镇,120.9418515,30.98031678,a嘉兴配套_劣势_污染企业_SE,,,,,,0101000020E6100000108C834B473C5E40EDD15D0AF6FA3E40
11918,浙江粤海饲料有限公司,劣势环境,污染企业,废气,嘉兴市,嘉善县,姚庄镇,120.928398,30.99337133,a嘉兴配套_劣势_污染企业_SE,,,,,,0101000020E6100000FFEA71DF6A3B5E404F225F954DFE3E40
11919,浙江正华纸业有限公司,劣势环境,污染企业,"废气,废水",嘉兴市,嘉善县,姚庄镇,120.938559,30.9811724,a嘉兴配套_劣势_污染企业_SE,,,,,,0101000020E61000007597C459113C5E40E2BC491D2EFB3E40
11920,嘉善新丰食品有限公司,劣势环境,污染企业,废气,嘉兴市,嘉善县,姚庄镇,120.9815827,30.93642213,a嘉兴配套_劣势_污染企业_SE,,,,,,0101000020E610000071B43E40D23E5E40C599575CB9EF3E40
11921,嘉善县晨锋包装材料股份有限公司,劣势环境,污染企业,废水,嘉兴市,嘉善县,姚庄镇,120.9464303,30.97897837,a嘉兴配套_劣势_污染企业_SE,,,,,,0101000020E6100000629C6450923C5E4032A492539EFA3E40
11922,浙江卡曼橡胶地板有限公司,劣势环境,污染企业,废气,嘉兴市,嘉善县,姚庄镇,120.9438362,30.98663914,a嘉兴配套_劣势_污染企业_SE,,,,,,0101000020E6100000FAF1F2CF673C5E40EA40F76194FC3E40
11923,嘉兴鸿侨_俱有限公司,劣势环境,污染企业,"废气,废水",嘉兴市,嘉善县,姚庄镇,120.9655897,30.91217186,a嘉兴配套_劣势_污染企业_SE,,,,,,0101000020E6100000B0B6BD38CC3D5E401008531884E93E40
11924,浙江丰贸群家具有限公司,劣势环境,污染企业,"废气,废水",嘉兴市,嘉善县,姚庄镇,120.9571552,30.92210765,a嘉兴配套_劣势_污染企业_SE,,,,,,0101000020E6100000924CE207423D5E403424383F0FEC3E40
11925,浙江联展精密五金配件有限公司,劣势环境,污染企业,废气,嘉兴市,嘉善县,姚庄镇,120.967463,30.91819325,a嘉兴配套_劣势_污染企业_SE,,,,,,0101000020E6100000C345EEE9EA3D5E4070287CB60EEB3E40
11926,俊钛金属材料（浙江）有限公司,劣势环境,污染企业,废气,嘉兴市,嘉善县,姚庄镇,120.9713689,30.93108484,a嘉兴配套_劣势_污染企业_SE,,,,,,0101000020E61000007F7676E82A3E5E40F59979935BEE3E40
11927,嘉兴市通用水泥构件有限公司,劣势环境,污染企业,废气,嘉兴市,嘉善县,姚庄镇,120.9725929,30.95274854,a嘉兴配套_劣势_污染企业_SE,,,,,,0101000020E610000098744AF63E3E5E409C9C0C54E7F33E40
11928,嘉兴市永成管桩有限公司,劣势环境,污染企业,废气,嘉兴市,嘉善县,姚庄镇,120.9803471,30.93670562,a嘉兴配套_劣势_污染企业_SE,,,,,,0101000020E61000009E4EC301BE3E5E4021E183F0CBEF3E40
11929,嘉兴罗杰复合面料有限公司,劣势环境,污染企业,废气,嘉兴市,嘉善县,姚庄镇,120.9574537,30.92895287,a嘉兴配套_劣势_污染企业_SE,,,,,,0101000020E6100000CA3BE2EB463D5E40E32CF4DACFED3E40
11930,嘉兴万优食品有限公司,劣势环境,污染企业,"废气,废水",嘉兴市,嘉善县,姚庄镇,120.9677116,30.92555822,a嘉兴配套_劣势_污染企业_SE,,,,,,0101000020E61000006D7DA2FCEE3D5E40A8712D62F1EC3E40
11931,浙江宏泰构件有限公司,劣势环境,污染企业,废气,嘉兴市,嘉善县,姚庄镇,120.951437,30.97834781,a嘉兴配套_劣势_污染企业_SE,,,,,,0101000020E610000015CD0358E43C5E402F10880075FA3E40
11932,浙江福莱新材料股份有限公司,劣势环境,污染企业,废气,嘉兴市,嘉善县,姚庄镇,120.9453926,30.98295816,a嘉兴配套_劣势_污染企业_SE,,,,,,0101000020E610000058B8F64F813C5E404D895E25A3FB3E40
11933,浙江智泓科技有限公司,劣势环境,污染企业,"废气,废水",嘉兴市,嘉善县,姚庄镇,120.9615812,30.92798305,a嘉兴配套_劣势_污染企业_SE,,,,,,0101000020E6100000B39CDF8B8A3D5E400AFE124C90ED3E40
11934,浙江晨倩助剂有限公司,劣势环境,污染企业,废气,嘉兴市,嘉善县,姚庄镇,120.9445746,30.98360945,a嘉兴配套_劣势_污染企业_SE,,,,,,0101000020E610000078E805E9733C5E405BC933D4CDFB3E40
11935,浙江晨亨科技有限公司,劣势环境,污染企业,"废气,废水",嘉兴市,嘉善县,姚庄镇,120.9703624,30.93021816,a嘉兴配套_劣势_污染企业_SE,,,,,,0101000020E61000002951E56A1A3E5E406558FFC622EE3E40
11936,浙江万泰特钢有限公司,劣势环境,污染企业,"废气,废水",嘉兴市,嘉善县,姚庄镇,120.9683377,30.94825307,a嘉兴配套_劣势_污染企业_SE,,,,,,0101000020E6100000F83EB03EF93D5E404AFB93B6C0F23E40
11937,嘉善科友盛科技有限公司,劣势环境,污染企业,"废气,废水",嘉兴市,嘉善县,姚庄镇,120.9827292,30.92825356,a嘉兴配套_劣势_污染企业_SE,,,,,,0101000020E6100000C1B40309E53E5E4078987A06A2ED3E40
11938,嘉善县大地污水处理工程有限公司大成污水处理厂,劣势环境,污染企业,"废气,废水",嘉兴市,嘉善县,姚庄镇,120.9535311,30.97898261,a嘉兴配套_劣势_污染企业_SE,,,,,,0101000020E6100000028E4EA7063D5E407F4DB59A9EFA3E40
11939,浙江东厨食品有限公司,劣势环境,污染企业,"废气,废水",嘉兴市,嘉善县,姚庄镇,120.9544632,30.92071496,a嘉兴配套_劣势_污染企业_SE,,,,,,0101000020E6100000124FD1EC153D5E405123C2F9B3EB3E40
11940,新东阳食品（浙江）有限公司,劣势环境,污染企业,"废气,废水",嘉兴市,嘉善县,姚庄镇,120.9561873,30.93060498,a嘉兴配套_劣势_污染企业_SE,,,,,,0101000020E61000006F96372C323D5E404098C2203CEE3E40
11941,浙江顶誉食品有限公司,劣势环境,污染企业,"废气,废水",嘉兴市,嘉善县,姚庄镇,120.9679706,30.92699667,a嘉兴配套_劣势_污染企业_SE,,,,,,0101000020E6100000549FF53AF33D5E40A2265DA74FED3E40
11942,森立纸业集团有限公司,劣势环境,污染企业,"废气,废水",嘉兴市,嘉善县,姚庄镇,120.9452832,30.9795604,a嘉兴配套_劣势_污染企业_SE,,,,,,0101000020E6100000535D1B857F3C5E40E9746A78C4FA3E40
11943,嘉兴福鑫纸业有限公司,劣势环境,污染企业,"废气,废水",嘉兴市,嘉善县,姚庄镇,120.954668,30.97672128,a嘉兴配套_劣势_污染企业_SE,,,,,,0101000020E61000006AA2CF47193D5E4042E8E2670AFA3E40
11944,嘉善奕帆纸业有限公司,劣势环境,污染企业,"废气,废水",嘉兴市,嘉善县,姚庄镇,120.9547976,30.97688087,a嘉兴配套_劣势_污染企业_SE,,,,,,0101000020E6100000289364671B3D5E40EFBC5CDD14FA3E40
11945,浙江联展精密五金配件有限公司 (1),劣势环境,污染企业,"废气,废水",嘉兴市,嘉善县,姚庄镇,120.967423,30.92011223,a嘉兴配套_劣势_污染企业_SE,,,,,,0101000020E61000007C992842EA3D5E40E87FA0798CEB3E40
11946,浙江晨倩助剂有限公司 (1),劣势环境,污染企业,"废气,废水",嘉兴市,嘉善县,姚庄镇,120.9445746,30.98360945,a嘉兴配套_劣势_污染企业_SE,,,,,,0101000020E610000078E805E9733C5E405BC933D4CDFB3E40
11947,浙江福莱新材料股份有限公司 (1),劣势环境,污染企业,"废气,废水",嘉兴市,嘉善县,姚庄镇,120.9453926,30.98295816,a嘉兴配套_劣势_污染企业_SE,,,,,,0101000020E610000058B8F64F813C5E404D895E25A3FB3E40
12115,上海美蓓亚精密机电有限公司上海工厂,劣势环境,污染企业,"废气,废水",上海市,青浦区,金泽镇,120.9293599,31.07265383,a上海配套_劣势_污染企业_SE,,,,,,0101000020E6100000B12DF2A17A3B5E4076C7FF7099123F40
12116,上海美蓓亚精密机电有限公司西岑工厂,劣势环境,污染企业,"废气,废水",上海市,青浦区,金泽镇,120.9525953,31.08134517,a上海配套_劣势_污染企业_SE,,,,,,0101000020E6100000B1F44652F73C5E406AD67C09D3143F40
12117,上海竹中木业有限公司,劣势环境,污染企业,"废气,废水",上海市,青浦区,金泽镇,120.9657569,31.0603442,a上海配套_劣势_污染企业_SE,,,,,,0101000020E6100000BB5807F6CE3D5E40D780ADB7720F3F40
12118,上海振雄橡塑制品有限公司,劣势环境,污染企业,"废气,废水",上海市,青浦区,金泽镇,120.9134576,31.12175342,a上海配套_劣势_污染企业_SE,,,,,,0101000020E61000001692DD16763A5E407F136D3B2B1F3F40
12119,上海城业管桩构件有限公司,劣势环境,污染企业,"废气,废水",上海市,青浦区,金泽镇,120.9046732,31.12895402,a上海配套_劣势_污染企业_SE,,,,,,0101000020E610000055E46B2AE6395E407596722103213F40
12120,青浦商榻污水处理厂,劣势环境,污染企业,"废气,废水",上海市,青浦区,金泽镇,120.9050033,31.12604549,a上海配套_劣势_污染企业_SE,,,,,,0101000020E61000006A11F692EB395E40B95B698444203F40
12121,上海金泽污水处理有限公司,劣势环境,污染企业,"废气,废水",上海市,青浦区,金泽镇,120.9222536,31.04262008,a上海配套_劣势_污染企业_SE,,,,,,0101000020E610000091A7F633063B5E40BEC04926E90A3F40
12122,上海金泽污水处理有限公司（西岑分公司）,劣势环境,污染企业,"废气,废水",上海市,青浦区,金泽镇,120.9643313,31.06290653,a上海配套_劣势_污染企业_SE,,,,,,0101000020E61000009700A19AB73D5E400A0E71A41A103F40
12123,上海绿枝包装材料有限公司,劣势环境,污染企业,"废气,废水",上海市,青浦区,金泽镇,120.9095878,31.0354147,a上海配套_劣势_污染企业_SE,,,,,,0101000020E6100000CC75BFAF363A5E40334C12F010093F40
12124,上海青浦商榻印刷厂,劣势环境,污染企业,"废气,废水",上海市,青浦区,金泽镇,120.9039538,31.12545613,a上海配套_劣势_污染企业_SE,,,,,,0101000020E610000013060A61DA395E40C76E97E41D203F40
12125,上海竹中木业有限公司 (1),劣势环境,污染企业,"废气,废水",上海市,青浦区,金泽镇,120.9657569,31.0603442,a上海配套_劣势_污染企业_SE,,,,,,0101000020E6100000BB5807F6CE3D5E40D780ADB7720F3F40
12126,上海金泽污水处理有限公司 (1),劣势环境,污染企业,"废气,废水",上海市,青浦区,金泽镇,120.9222536,31.04262008,a上海配套_劣势_污染企业_SE,,,,,,0101000020E610000091A7F633063B5E40BEC04926E90A3F40
12127,上海美蓓亚精密机电有限公司上海工厂 (1),劣势环境,污染企业,"废气,废水",上海市,青浦区,金泽镇,120.9293599,31.07265383,a上海配套_劣势_污染企业_SE,,,,,,0101000020E6100000B12DF2A17A3B5E4076C7FF7099123F40
